fullVisitorId,visitStartTime,channelGrouping,medium,deviceCategory,source,city,timeOnSite,pagePathLevel1,pagePathLevel2,pagePathLevel3,contentGroup4,visitsIn0,transactionsIn0
3511972511582149355,1574226097,(Other),timeinc,mobile,partnership,Burnley,191,"[""/make-your-christmas"",""/make-your-christmas""]","["""",""""]","["""",""""]","[""Make Your Christmas  Hobbycraft"",""Make Your Christmas  Hobbycraft""]",1,0
3512685360140006541,1574261567,(Other),rosemakerbundle,mobile,facebook,(not set),null,"[""/cricut-rose-maker-black-friday-bundle/""]","[""/648538-1000""]","[""""]","[""(not set)""]",0,null
3514020059930727301,1574255154,Email,email,mobile,email,London,226,"[""/black-friday-deals"",""/black-friday-deals""]","["""",""""]","["""",""""]","[""Black Friday Deals"",""Black Friday Deals""]",0,null
3516110961661423591,1574261866,(Other),rosemakerbundle,mobile,facebook,Walsall,null,"[""/cricut-rose-maker-black-friday-bundle/""]","[""/648538-1000""]","[""""]","[""(not set)""]",0,null
3521363938611906376,1574258503,Email,email,mobile,email,Bournemouth,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3523920736938199359,1574275391,(Other),affiliates,mobile,impactradius,Harlow,null,"[""/decorate-your-own-felt-christmas-tree-kit/""]","[""/644378-1000""]","[""""]","[""(not set)""]",0,null
3525397608687568478,1574274654,Organic Search,organic,mobile,google,Liverpool,28,"[""/art-supplies/"",""/art-supplies/"",""/advancedsearchresults.aspx""]","[""/art-pens/"",""/art-pens/"",""""]","[""/paint-pens"",""/paint-pens"",""""]","[""(not set)"",""(not set)"",""(not set)""]",0,null
3528496371723877893,1574277175,Email,email,desktop,email,Grimsby,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3528606481833609292,1574258764,Email,email,desktop,email,Washington,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3539109652557305949,1574279260,Direct,(none),mobile,(direct),Ripon,315,"[""/"",""/crafts-and-hobbies/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx""]","["""",""/jewellery-making/"","""","""","""",""""]","["""",""/"","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",0,null
3539751019965547138,1574290728,Paid Search,cpc,desktop,google,(not set),null,"[""/grey-block-multi_aperture-frame-25cm-x-60cm/"",""/light-grey-block-multi_aperture-frame-25cm-x-60cm/""]","[""/611607-1000"",""/611607-1000?glCountry=GB""]","["""",""""]","[""Product Details Page"",""Product Details Page""]",0,null
3540647289503974894,1574274541,Email,email,desktop,email,Paris,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3542637727672774022,1574251912,Social,referral,mobile,m.facebook.com,Hastings,null,"[""/brand/""]","[""/revell?pwaPageNum=4""]","[""""]","[""(not set)""]",0,null
3543294642920718750,1574273438,Organic Search,organic,mobile,google,Poole,22,"[""/storefinder"",""/storesearchresults.aspx"",""/storefinder""]","["""","""",""""]","["""","""",""""]","[""(not set)"",""(not set)"",""(not set)""]",0,null
3553624803771781339,1574277338,Direct,(none),mobile,(direct),London,63,"[""/black-friday-deals"",""/black-friday-deals"",""/artists-loft-craft-creative-centre-art-desk/"",""/black-friday-deals""]","["""","""",""/612388-1000"",""""]","["""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""(not set)"",""Black Friday Deals""]",0,null
3555208684631229302,1574251421,Organic Search,organic,mobile,google,London,null,"[""/storefinder""]","[""""]","[""""]","[""(not set)""]",0,null
3559325260456371155,1574238340,Direct,(none),tablet,(direct),Chandler's Ford,null,"[""/clearance""]","[""""]","[""""]","[""Clearance""]",3,0
3560603580166931125,1574273717,Organic Search,organic,mobile,google,Slough,440,"[""/"",""/high-wycombe""]","["""",""""]","["""",""""]","[""(not set)"",""(not set)""]",1,0
356355284959265988,1574208710,Organic Search,organic,mobile,google,(not set),1152,"[""/art-supplies/"",""/art-supplies/"",""/watercolour-art-set-41-pieces/"",""/art-supplies/"",""/art-supplies/"",""/mini-watercolour-set-25-pieces/"",""/art-supplies/"",""/art-supplies/"",""/daler-rowney-aquafine-mini-travel-set/"",""/daler-rowney-aquafine-mini-travel-set/"",""/art-supplies/"",""/art-supplies/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/watercolour-paper-pad-a4-10-sheets/"",""/advancedsearchresults.aspx?pwaPageNum=1"",""/basket"",""/wedding/"",""/wedding/"",""/wedding/"",""/ginger-ray-mr-and-mrs-kraft-cake-bunting/"",""/vintage-affair-just-married-cake-bunting/"",""/vintage-affair-just-married-cake-bunting/"",""/ginger-ray-mr-and-mrs-kraft-cake-bunting/"",""/wedding/"",""/wedding/"",""/wedding/"",""/metal-bucket-12cm/"",""/"",""/christmas/"",""/"",""/christmas/"",""/christmas/"",""/hanging-ceramic-angel-wings-decoration-9cm/"",""/christmas/"",""/basket"",""/"",""/thankyou.aspx?orderid=3936617"",""/thankyou.aspx?orderid=3936617"",""/preregister"",""/preregister""]","[""/artist-paint/"",""/artist-paint/"",""/638680-1000"",""/artist-paint/"",""/artist-paint/"",""/641647-1000"",""/artist-paint/"",""/artist-paint/"",""/608095-1000"",""/608095-1000"",""/artist-paint/"",""/artist-paint/"","""","""",""/637174-1000"","""","""",""/"",""/wedding-cake-toppers"",""/wedding-cake-toppers"",""/634600-1000"",""/595957-1000"",""/595957-1000"",""/634600-1000"",""/"",""/wedding-venue-decorations"",""/wedding-venue-decorations"",""/561529-1000"","""",""/"","""",""/christmas-decorations/"",""/christmas-decorations/"",""/643698-1000"",""/christmas-decorations/"","""","""","""","""","""",""""]","[""/watercolour-paint"",""/watercolour-paint"","""",""/watercolour-paint?pwaPageNum=1"",""/watercolour-paint?pwaPageNum=1"","""",""/watercolour-paint?pwaPageNum=1"",""/watercolour-paint?pwaPageNum=1"","""","""",""/watercolour-paint?pwaPageNum=1"",""/watercolour-paint?pwaPageNum=1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/christmas-home-decor"",""/christmas-home-decor"","""",""/christmas-home-decor?pwaPageNum=2"","""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Christmas"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Shopping Basket Page"",""(not set)"",""(not set)"",""Preregister"",""Preregister""]",1,null
3564806712472186630,1574252295,Organic Search,organic,tablet,google,Wolverhampton,140,"[""/christmas"",""/gifts"",""/gifts"",""/gifts/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx""]","["""","""","""",""/gifts-for-kids"","""",""""]","["""","""","""","""","""",""""]","[""Christmas"",""Gifts"",""Gifts"",""Gifts for Kids"",""Search Results Page"",""Search Results Page""]",1,null
3565359165525468858,1574281973,Organic Search,organic,desktop,google,Manchester,123,"[""/crafts-and-hobbies"",""/crafts-and-hobbies"",""/crafts-and-hobbies"",""/crafts-and-hobbies"",""/crafts-and-hobbies/"",""/art-supplies"",""/art-supplies/""]","["""","""","""","""",""/stationery"","""",""/art-pens""]","["""","""","""","""","""","""",""""]","[""Crafts  Hobbies"",""Crafts  Hobbies"",""Crafts  Hobbies"",""Crafts  Hobbies"",""Stationery"",""Art Supplies"",""Art Pens""]",1,null
357665426078249364,1574252948,Direct,(none),mobile,(direct),Manchester,54,"[""/"",""/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/aleenes-leather-and-suede-glue-118ml/"",""/aleenes-leather-and-suede-glue-118ml/""]","["""","""","""","""",""/631499-1000"",""/631499-1000""]","["""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",2,0
3577318746774374443,1574242347,Direct,(none),mobile,(direct),Southend-on-Sea,18,"[""/"",""/"",""/"",""/christmas"",""/"",""/christmas/""]","["""","""","""","""","""",""/christmas-card-making""]","["""","""","""","""","""",""""]","[""(not set)"",""Home Page"",""Home Page"",""(not set)"",""Christmas"",""(not set)""]",1,0
3583517097543735765,1574271284,Email,email,mobile,email,Leeds,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",1,0
3605768318010497099,1574240031,Organic Search,organic,tablet,google,London,43,"[""/black-friday-deals"",""/black-friday-deals"",""/offers"",""/offers/""]","["""","""","""",""/knitting-and-crochet-offers""]","["""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""Offers"",""Knitting  Crochet Offers""]",2,0
3609677498524138605,1574260003,Email,email,mobile,email,Bridgwater,1572,"[""/black-friday-deals"",""/black-friday-deals""]","["""",""""]","["""",""""]","[""Black Friday Deals"",""Black Friday Deals""]",1,0
3611836565702997316,1574289454,(Other),carousel_cpm,mobile,facebook,Alton,null,"[""/flambeau-artbin-super-satchel-double-deep/""]","[""/572989-1000""]","[""""]","[""(not set)""]",0,null
3612416485072085089,1574277299,(Other),carousel_cpm,mobile,facebook,Chester,null,"[""/knitcraft-hooded-childrens-fair-isle-cardigan-digital-pattern-0059/""]","[""/631658-1000""]","[""""]","[""(not set)""]",6,0
3613263856354909163,1574251789,Organic Search,organic,mobile,google,Dunfermline,null,"[""/ideas/""]","[""/weddings/""]","[""/how-to-make-bunting""]","[""Ideas Details Page""]",2,0
3624247517949330304,1574258982,Email,email,desktop,email,Crewe,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3627363400673224869,1574254346,Email,email,tablet,email,Lancaster,69,"[""/black-friday-deals"",""/black-friday-deals"",""/swing-top-ceramic-lid-glass-bottles-250ml-4-pack/"",""/top-ceramic-lid-glass-bottles-250ml-4-pack/""]","["""","""",""/645165-1000"",""/645165-1000""]","["""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Product Details Page""]",0,null
3629901099365006556,1574253155,Organic Search,organic,mobile,google,Bridgwater,12,"[""/yeovil"",""/yeovil"",""/advancedsearchresults.aspx""]","["""","""",""""]","["""","""",""""]","[""(not set)"",""(not set)"",""(not set)""]",0,null
363298743773434872,1574228824,Organic Search,organic,mobile,google,Beeston,207,"[""/"",""/"",""/advancedsearchresults.aspx"",""/"",""/"",""/clubnewsletter.aspx"",""/clubnewsletter.aspx"",""/preregister"",""/preregister""]","["""","""","""","""","""","""","""","""",""""]","["""","""","""","""","""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Home Page"",""Club Newsletter Sign Up"",""Club Newsletter Sign Up"",""Preregister"",""Preregister""]",0,null
3636136081920206130,1574282545,Email,email,mobile,email,Dublin,1335,"[""/black-friday-deals"",""/black-friday-deals"",""/gifts/"",""/gifts/"",""/even-more-star-wars-crochet-pack/"",""/gifts/"",""/gifts/"",""/knitpro-waves-aluminium-crochet-hook-set-green/"",""/gifts/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/knitcraft-vintage-baubles-advent-crochet-along-bundle/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/gifts/"",""/christmas/"",""/christmas/"",""/cracker-accessories-kit-18-pack/"",""/christmas/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/knitcraft-christmas-blanket-digital-pattern-0137/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/dmc-natura-crochet-denim-jean-genius-pullover-15451/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/free-pattern-caron-comfy-cardi/"",""/knitting-and-crochet/"",""/knitting-and-crochet/"",""/free-pattern-bernat-crochet-mermaid-tail/"",""/faq"",""/free-pattern-bernat-crochet-mermaid-tail/"",""/login?returnUrl=/free-pattern-bernat-crochet-mermaid-tail/627286-1000&likes=KNIT_CROCHET"",""/free-pattern-bernat-crochet-mermaid-tail/"",""/free-pattern-bernat-crochet-mermaid-tail/"",""/default.aspx"",""/knitting-and-crochet/"",""/knitting-and-crochet/""]","["""","""",""/knitting-and-crochet-gifts"",""/knitting-and-crochet-gifts"",""/636821-1000"",""/knitting-and-crochet-gifts?pwaPageNum=1"",""/knitting-and-crochet-gifts?pwaPageNum=1"",""/607102-1000"",""/knitting-and-crochet-gifts?pwaPageNum=1"",""/new-in-knitting-and-crochet"",""/knitting-and-crochet-offers"",""/knitting-and-crochet-offers"",""/648374-1000"",""/knitting-and-crochet-offers?pwaPageNum=3"",""/new-in-knitting-and-crochet"",""/knitting-and-crochet-gifts?pwaPageNum=1"",""/christmas-crafts/"",""/christmas-crafts/"",""/645126-1000"",""/christmas-crafts/"",""/crochet-patterns"",""/crochet-patterns"",""/640384-1000"",""/crochet-patterns?pwaPageNum=1"",""/crochet-patterns?pwaPageNum=1"",""/639216-1000"",""/crochet-patterns?pwaPageNum=1"",""/free-patterns"",""/free-patterns"",""/627653-1000"",""/free-patterns?pwaPageNum=2"",""/free-patterns?pwaPageNum=2"",""/627286-1000"","""",""/627286-1000"",""/login?/free-pattern-bernat-crochet-mermaid-tail/"",""/627286-1000"",""/627286-1000"","""",""/free-patterns"",""/crochet-patterns?filter=Price~*+-+0.01/""]","["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/christmas-cracker-making"",""/christmas-cracker-making"","""",""/christmas-cracker-making?pwaPageNum=1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/login?/627286-1000&likes=KNIT_CROCHET"","""","""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Frequently Asked Questions  Hobbycraft"",""(not set)"",""login page"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",0,null
3644774051426435026,1574272978,Organic Search,organic,mobile,google,Cambridge,6,"[""/storefinder"",""/storesearchresults.aspx""]","["""",""""]","["""",""""]","[""(not set)"",""(not set)""]",0,null
3647499263989819780,1574266660,Email,email,mobile,email,Wigan,141,"[""/black-friday-deals"",""/black-friday-deals"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/cricut-mini-easypress-/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx""]","["""","""","""","""",""/647659-1000"","""","""",""""]","["""","""","""","""","""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",1,0
3675268271983132817,1574272236,Paid Search,cpc,mobile,google,Brentwood,null,"[""/advancedsearchresults.aspx?pwaPageNum=4""]","[""""]","[""""]","[""(not set)""]",1,null
367779880665757744,1574271840,Email,email,mobile,email,Crawley,10,"[""/"",""/"",""/advancedsearchresults.aspx""]","["""","""",""""]","["""","""",""""]","[""(not set)"",""(not set)"",""(not set)""]",2,0
3680924593586971422,1574263619,Direct,(none),mobile,(direct),Nantwich,null,"[""/""]","[""""]","[""""]","[""(not set)""]",2,0
3682718348024832906,1574265746,Email,email,tablet,email,Norwich,465,"[""/black-friday-deals"",""/black-friday-deals"",""/embossed-clear-glass-jar-490ml-6-pack/"",""/black-friday-deals"",""/black-friday-deals"",""/n-piping-tips-11-pack/"",""/n-piping-tips-11-pack/"",""/black-friday-deals""]","["""","""",""/633697-1000"","""","""",""/645166-1000"",""/645166-1000"",""""]","["""","""","""","""","""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Product Details Page"",""Black Friday Deals""]",1,null
3683039031698529520,1574291864,Organic Search,organic,desktop,google,(not set),96,"[""/crafts-and-hobbies/"",""/-mini-hot-melt-glue-gun/"",""/silver-mini-hot-melt-glue-gun/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/""]","[""/jewellery-making"",""/638424-1002"",""/638424-1002"",""/jewellery-making"",""/jewellery-making/"",""/jewellery-making""]","["""","""","""","""",""/findings"",""""]","[""Jewellery Making"",""Product Details Page"",""Product Details Page"",""Jewellery Making"",""Findings"",""Jewellery Making""]",0,null
3685233880302242845,1574294394,Paid Search,cpc,mobile,google,Aberdeen,null,"[""/dry-foam-sphere-16cm/""]","[""/564677-1000""]","[""""]","[""(not set)""]",5,0
3686835138602559540,1574266932,Email,email,mobile,email,Southampton,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3687964637692003303,1574274023,Paid Search,cpc,mobile,google,Tamworth,null,"[""/crayola-unicreatures-colouring-book/""]","[""/642210-1000""]","[""""]","[""(not set)""]",0,null
3691568072303663245,1574262926,Email,email,desktop,email,London,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",2,0
3699246786634096167,1574215206,Direct,(none),mobile,(direct),London,163,"[""/"",""/occasions"",""/occasions/"",""/"",""/christmas/"",""/christmas/"",""/cracker-accessories-kit-18-pack/"",""/christmas/""]","["""","""",""/christmas"","""",""/christmas-decorations/"",""/christmas-decorations/"",""/645126-1000"",""/christmas-decorations/""]","["""","""","""","""",""/christmas-table-decorations"",""/christmas-table-decorations"","""",""/christmas-table-decorations?pwaPageNum=4""]","[""(not set)"",""(not set)"",""(not set)"",""Christmas"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",0,null
3699453022369628385,1574260197,Organic Search,organic,mobile,google,(not set),44,"[""/"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/advancedsearchresults.aspx"",""/red-10-inch-round-cake-board/""]","["""","""","""","""",""/609812-1007""]","["""","""","""","""",""""]","[""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)""]",2,0
3703173297275758256,1574266547,Organic Search,organic,tablet,google,Rotherham,null,"[""/making-kit/"",""/clock-making-kit/""]","[""/641786-1000"",""/641786-1000""]","["""",""""]","[""Product Details Page"",""Product Details Page""]",1,null
3720659861474990633,1574254507,Email,email,mobile,email,Leyland,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",1,0
3721176541755168621,1574262637,Email,email,mobile,email,Reading,null,"[""/black-friday-deals""]","[""""]","[""""]","[""Black Friday Deals""]",0,null
3726948951971656320,1574268360,Email,email,desktop,email,(not set),1697,"[""/black-friday-deals"",""/black-friday-deals"",""/black-friday-deals"",""/w-craft-storage-box/"",""/rainbow-craft-storage-box/"",""/black-friday-deals"",""/black-friday-deals"",""/w-craft-storage-box/"",""/rainbow-craft-storage-box/"",""/black-friday-deals"",""/black-friday-deals"",""/black-friday-deals"",""/n-piping-tips-11-pack/"",""/russian-piping-tips-11-pack/"",""/russian-piping-tips-11-pack/"",""/black-friday-deals"",""/black-friday-deals"",""/black-friday-deals"",""/brand/"",""/black-friday-deals"",""/black-friday-deals"",""/papercraft/"",""/black-friday-deals"",""/black-friday-deals"",""/er-and-emboss-die_cutting-and-embossing-machine/"",""/black-friday-deals"",""/black-friday-deals"",""/offers/"",""/black-friday-deals"",""/black-friday-deals"",""/papercraft/"",""/nd-green-sparkle-gems-10mm-84-pack/"",""/papercraft/"",""/black-friday-deals"",""/black-friday-deals"",""/ainbow-craft-storage-box/"",""/mini-rainbow-craft-storage-box/"",""/mini-rainbow-craft-storage-box/"",""/offers"",""/offers"",""/clearance"",""/clearance?page=2"",""/clearance?page=3"",""/clearance?page=4"",""/clearance?page=5"",""/ette-silver-temporary-tattoo-paper-2-sheets/"",""/clearance?page=5"",""/clearance?page=6"",""/clearance?page=7""]","["""","""","""",""/627171-1000"",""/627171-1000"","""","""",""/627171-1000"",""/627171-1000"","""","""","""",""/645166-1000"",""/645166-1000"",""/645166-1000"","""","""","""",""/intricut?filter=Price~6.00+-+6.00"","""","""",""/foiling-machines-and-accessories?filter=Brand~We+R+Memory+Keepers"","""","""",""/641598-1000"","""","""",""/papercraft-offers?filter=BLACKFRI~Black+Friday+Deals/Product+Groups~Sheets/Material~Card/"","""","""",""/papercraft-embellishments/"",""/626608-1000"",""/papercraft-embellishments/"","""","""",""/639267-1000"",""/639267-1000"",""/639267-1000"","""","""","""","""","""","""","""",""/640418-1001"","""","""",""""]","["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/offers/papercraft-offers?/Material~Card/"","""","""",""/gems"","""",""/gems"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""""]","[""Black Friday Deals"",""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Product Details Page"",""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Product Details Page"",""Black Friday Deals"",""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Product Details Page"",""Product Details Page"",""Black Friday Deals"",""Black Friday Deals"",""Black Friday Deals"",""Intricut"",""Black Friday Deals"",""Black Friday Deals"",""Foiling Machines  Accessories"",""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Black Friday Deals"",""Black Friday Deals"",""Papercraft Offers"",""Black Friday Deals"",""Black Friday Deals"",""Gems"",""Product Details Page"",""Gems"",""Black Friday Deals"",""Black Friday Deals"",""Product Details Page"",""Product Details Page"",""Product Details Page"",""Offers"",""Offers"",""Clearance"",""Clearance"",""Clearance"",""Clearance"",""Clearance"",""Product Details Page"",""Clearance"",""Clearance"",""Clearance""]",5,0
3726948951971656320,1574286851,Email,email,desktop,email,(not set),4221,"[""/crafts-and-hobbies"",""/crafts-and-hobbies"",""/black-friday-deals"",""/papercraft"",""/papercraft/"",""/baking"",""/baking"",""/baking/"",""/baking"",""/baking/"",""/n-piping-tips-11-pack/"",""/baking/"",""/-icing-comb-set-3-pieces/"",""/baking/"",""/-icing-smoother-228cm-x-76cm/"",""/baking/"",""/-icing-smoother-228cm-x-76cm/"",""/baking/"",""/ping-gel-325g/"",""/baking/"",""/baking/"",""/ke-steamer/"",""/baking/"",""/baking/"",""/baking/"",""/baking/"",""/baking/"",""/baking/"",""/baking/"",""/sewing"",""/sewing/"",""/sewing"",""/crafts-and-hobbies"",""/crafts-and-hobbies/"",""/crafts-and-hobbies"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/-slim-super-satchel/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/art-supplies"",""/art-supplies/"",""/art-supplies/"",""/metre-ruler/"",""/art-supplies/"",""/basket"",""/login"",""/login""]","["""","""","""","""",""/card-blanks-and-envelopes"","""","""",""/cake-baking?filter=New+Arrivals~New"","""",""/cake-decorating"",""/645166-1000"",""/cake-decorating"",""/614868-1000"",""/cake-decorating"",""/648259-1000"",""/cake-decorating"",""/648259-1000"",""/cake-decorating"",""/645099-1000"",""/cake-decorating"",""/cake-decorating?page=2"",""/638932-1000"",""/cake-decorating?page=2"",""/cake-decorating?page=3"",""/cake-decorating?page=4"",""/cake-decorating?page=5"",""/cake-decorating?page=6"",""/cake-decorating?page=7"",""/cake-decorating?page=8"","""",""/latch-hook"","""","""",""/pyrography"","""",""/jewellery-making"",""/jewellery-making?page=2"",""/jewellery-making?page=3"",""/jewellery-making?page=2"",""/jewellery-making?page=3"",""/643071-1000"",""/jewellery-making?page=3"",""/jewellery-making?page=4"",""/jewellery-making?page=4"",""/jewellery-making/"","""",""/drawing"",""/drawing?page=2"",""/566942-1000"",""/drawing?page=2"","""","""",""""]","["""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""/jewellery-making-kits"","""","""","""","""","""","""","""",""""]","[""Crafts  Hobbies"",""Crafts  Hobbies"",""Black Friday Deals"",""Papercraft"",""Card Blanks  Envelopes"",""Baking"",""Baking"",""Cake Baking"",""Baking"",""Cake Decorating"",""Product Details Page"",""Cake Decorating"",""Product Details Page"",""Cake Decorating"",""Product Details Page"",""Cake Decorating"",""Product Details Page"",""Cake Decorating"",""Product Details Page"",""Cake Decorating"",""Cake Decorating"",""Product Details Page"",""Cake Decorating"",""Cake Decorating"",""Cake Decorating"",""Cake Decorating"",""Cake Decorating"",""Cake Decorating"",""Cake Decorating"",""Sewing"",""Latch Hook"",""Sewing"",""Crafts  Hobbies"",""Pyrography"",""Crafts  Hobbies"",""Jewellery Making"",""Jewellery Making"",""Jewellery Making"",""Jewellery Making"",""Jewellery Making"",""Product Details Page"",""Jewellery Making"",""Jewellery Making"",""Jewellery Making"",""Jewellery Making Kits"",""Art Supplies"",""Drawing"",""Drawing"",""Product Details Page"",""Drawing"",""Shopping Basket Page"",""login page"",""login page""]",5,0
3736971464363185556,1574281144,Organic Search,organic,mobile,google,(not set),42,"[""/great-british-sewing-bee-sewing-station-pro/"",""/sewing/""]","[""/647677-1000"",""/sewing-machines-and-accessories/""]","["""",""/sewing-machines?=&pwaPageNum=2""]","[""(not set)"",""(not set)""]",0,null
3754728104716003637,1574267430,Email,email,mobile,newsite,Widnes,null,"[""/returnspolicy""]","[""""]","[""""]","[""Delivery and Returns  Hobbycraft""]",0,null
3759970722187107658,1574231371,Organic Search,organic,mobile,google,Bletchley,null,"[""/kids/""]","[""/kids-art-supplies/""]","[""/kids-stationery""]","[""(not set)""]",0,null
37745381057334073,1574275897,Direct,(none),mobile,(direct),Hitchin,475,"[""/"",""/"",""/black-friday-deals"",""/login"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/revell-bae-hawk-t1-red-arrows-model-kit/"",""/revell-bae-hawk-t1-red-arrows-model-kit/"",""/basket"",""/advancedsearchresults.aspx"",""/basket"",""/crafts-and-hobbies/"",""/crafts-and-hobbies/"",""/thankyou.aspx?orderid=3941753"",""/thankyou.aspx?orderid=3941753""]","["""","""","""","""",""/models-and-puzzles/"",""/models-and-puzzles/"",""/631149-1000"",""/631149-1000"","""","""","""",""/models-and-puzzles/"",""/models-and-puzzles/"","""",""""]","["""","""","""","""",""/model-kits"",""/model-kits"","""","""","""","""","""",""/model-kits"",""/model-kits"","""",""""]","[""(not set)"",""Home Page"",""Black Friday Deals"",""login page"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""(not set)"",""Search Results Page"",""Shopping Basket Page"",""(not set)"",""(not set)""]",0,null
